order-date,product-name,cost-price,mrp,discount,selling-price
15-07-2022,shorts,23.91,73.14,0.44,40.96
18-06-2020,trousers,86.27,305.46,0.35,198.55
29-05-2022,saree,33.05,115.81,0.18,94.96
01-07-2021,skirt,185.55,245.65,0.1,221.08
20-05-2023,shirt,22.25,39.58,0.46,21.37
03-11-2019,dress,89.24,367.5,0.43,209.48
07-12-2020,jacket,197.61,467.4,0.4,280.44
20-05-2021,skirt,124.52,412.41,0.26,305.18
16-07-2019,skirt,141.47,381.54,0.1,343.39
18-09-2022,tshirt,107.79,337.45,0.29,239.59
03-04-2022,jacket,86.86,348.15,0.14,299.41
02-11-2021,tshirt,76.18,306.54,0.44,171.66
06-09-2019,saree,190.87,300.58,0.08,276.53
14-09-2021,shirt,137.2,353.97,0.28,254.86
05-03-2023,trousers,137.76,338.55,0.37,213.29
13-04-2023,jeans,41.59,235.49,0.35,153.07
11-11-2023,jeans,55.84,299.7,0.3,209.79
26-03-2023,saree,177.71,468.98,0.4,281.39
21-02-2023,jacket,174.18,371.13,0.17,308.04
12-09-2019,saree,72.33,298.21,0.06,280.32
07-02-2023,shorts,76.16,112.41,0.22,87.68
24-06-2021,shorts,70.39,132.32,0.23,101.89
25-08-2021,shorts,128.12,172.6,0.4,103.56
09-04-2021,trousers,123.99,414.47,0.28,298.42
17-08-2019,saree,159.44,326.18,0.22,254.42
30-10-2021,blouse,57.12,194.62,0.11,173.21
14-02-2021,shirt,16.3,288.51,0.5,144.26
17-12-2022,skirt,145.99,316.39,0.19,256.28
01-11-2022,shirt,76.19,204.34,0.08,187.99
20-06-2023,jacket,159.45,428.31,0.14,368.35
21-12-2019,jacket,90.34,387.36,0.07,360.24
17-11-2022,saree,100.72,224.54,0.45,123.5
06-05-2021,dress,97.86,338.53,0.4,203.12
07-03-2021,jeans,120.09,344.5,0.44,192.92
28-12-2022,skirt,181.52,271.77,0.35,176.65
29-05-2021,skirt,79.83,188.72,0.07,175.51
05-09-2020,jacket,35.6,186.69,0.07,173.62
27-05-2022,skirt,101.6,288.5,0.09,262.54
27-01-2023,saree,118.2,125.61,0.49,64.06
09-12-2021,dress,20.63,198.12,0.29,140.67
27-03-2024,skirt,98.02,209.28,0.32,142.31
22-11-2022,skirt,33.44,306.6,0.4,183.96
21-12-2022,saree,25.77,133.31,0.45,73.32
13-12-2022,tshirt,77.41,118.82,0.31,81.99
26-10-2021,jacket,37.27,231.59,0.15,196.85
18-08-2019,dress,178.24,265.9,0.26,196.77
07-04-2021,skirt,183.68,471.2,0.5,235.6
02-05-2022,tshirt,120.36,311.3,0.13,270.83
03-11-2021,trousers,32.1,180.32,0.12,158.68
28-09-2019,jeans,192.07,412.72,0.31,284.78
17-06-2020,tshirt,33.33,130.82,0.45,71.95
19-12-2019,dress,189.99,356.1,0.44,199.42
04-12-2021,shirt,133.85,403.85,0.41,238.27
01-07-2024,shorts,192.34,375.19,0.25,281.39
25-06-2022,tshirt,151.21,377.02,0.09,343.09
29-09-2023,blouse,120.57,386.32,0.36,247.24
14-04-2021,blouse,51.29,328.33,0.21,259.38
16-02-2021,skirt,59.35,207.46,0.42,120.33
30-11-2021,trousers,184.74,473.7,0.37,298.43
06-11-2020,trousers,80.86,196.92,0.37,124.06
24-02-2023,shorts,62.21,76.66,0.35,49.83
04-05-2023,skirt,71.31,148.23,0.36,94.87
03-08-2020,trousers,66.49,243.12,0.09,221.24
19-07-2022,blouse,119.34,173.09,0.46,93.47
26-08-2019,tshirt,123.35,259.18,0.32,176.24
27-10-2023,saree,141.01,381.95,0.38,236.81
28-03-2020,dress,110.63,283.52,0.37,178.62
09-08-2020,saree,138.52,389.03,0.38,241.2
30-06-2024,saree,59.51,149.01,0.19,120.7
02-02-2020,shirt,90.32,144.21,0.12,126.9
10-02-2021,trousers,147.35,357.05,0.48,185.67
22-05-2023,shirt,28.22,244.37,0.31,168.62
01-12-2020,tshirt,87.28,150.67,0.07,140.12
22-09-2020,blouse,104.1,256.5,0.48,133.38
21-12-2020,shorts,198.79,459.17,0.32,312.24
14-01-2022,jacket,136.17,367.13,0.24,279.02
31-03-2021,shirt,180.01,305.8,0.46,165.13
25-01-2021,blouse,136.48,316.75,0.38,196.38
15-04-2023,saree,165.62,354.95,0.49,181.02
20-10-2020,dress,52.39,323.59,0.09,294.47
03-10-2021,shorts,81.16,379.5,0.23,292.22
24-04-2024,trousers,33.4,103.49,0.23,79.69
19-07-2021,blouse,49.48,82.15,0.47,43.54
26-12-2020,skirt,180.12,445.75,0.45,245.16
02-09-2021,jeans,115.87,264.39,0.43,150.7
20-02-2022,dress,151.22,279,0.47,147.87
09-07-2023,trousers,21.38,209.6,0.41,123.66
30-11-2023,trousers,157,345.97,0.18,283.7
22-04-2022,blouse,25.18,170.95,0.06,160.69
05-12-2023,shirt,116.46,286.27,0.09,260.51
02-02-2020,jeans,10.84,17.33,0.33,11.61
23-01-2023,saree,119.65,363.86,0.45,200.12
12-10-2019,jacket,192.43,258.48,0.36,165.43
10-11-2020,jacket,117.02,145.61,0.24,110.66
25-11-2019,shirt,12.06,24.55,0.16,20.62
13-12-2023,shirt,196.36,479.51,0.41,282.91
04-07-2020,shirt,158.66,182.23,0.21,143.96
30-01-2022,jacket,160.91,233.13,0.3,163.19
27-12-2023,saree,150.77,304.16,0.5,152.08
19-11-2020,shirt,108.4,326.07,0.46,176.08
21-02-2020,shirt,136.96,366.64,0.43,208.98
08-07-2024,jeans,70.14,155.94,0.34,102.92
29-11-2019,saree,140.33,432,0.16,362.88
27-05-2021,jacket,158.02,278.02,0.05,264.12
28-05-2023,shorts,193.57,336.4,0.35,218.66
28-08-2020,jeans,52.32,116.95,0.18,95.9
21-12-2020,tshirt,26.78,282.63,0.34,186.54
13-10-2022,saree,135.78,180.68,0.26,133.7
04-07-2023,skirt,104.99,308.9,0.13,268.74
31-12-2021,saree,70.46,132.82,0.33,88.99
26-06-2022,jacket,112.82,141.28,0.33,94.66
20-10-2023,trousers,94.27,305.27,0.13,265.58
24-05-2020,tshirt,102.74,191.38,0.47,101.43
09-10-2023,jeans,95.45,190.91,0.06,179.46
12-04-2024,trousers,80.17,134.51,0.23,103.57
30-10-2020,skirt,141.78,188.93,0.13,164.37
22-05-2022,saree,103.05,356.08,0.29,252.82
13-11-2021,trousers,42.2,272.83,0.2,218.26
28-08-2022,blouse,195.98,438.82,0.43,250.13
17-02-2021,tshirt,147.85,214.6,0.12,188.85
17-08-2021,shirt,83.79,168.22,0.34,111.03
26-05-2023,saree,124.24,169.96,0.11,151.26
18-10-2021,jacket,92.97,289.06,0.1,260.15
23-10-2022,trousers,90.01,128.91,0.14,110.86
14-08-2021,shorts,14.67,289.37,0.49,147.58
21-08-2020,trousers,90.48,277.17,0.18,227.28
18-01-2021,shirt,191.74,428.47,0.41,252.8
21-10-2022,blouse,194.15,250.73,0.3,175.51
09-02-2022,blouse,141.3,171.53,0.16,144.09
21-06-2020,tshirt,10.63,146.09,0.23,112.49
19-02-2020,shorts,104.21,382.99,0.19,310.22
26-06-2022,shorts,27.22,265.53,0.23,204.46
03-05-2024,skirt,125.11,407.88,0.24,309.99
26-03-2024,tshirt,103.78,240.61,0.33,161.21
29-03-2023,trousers,147.03,339.56,0.37,213.92
18-04-2022,shirt,92.67,235.65,0.16,197.95
21-09-2021,shorts,122.13,216.27,0.33,144.9
22-04-2020,saree,120.34,138.5,0.45,76.18
18-02-2022,trousers,156.02,397.87,0.34,262.59
21-09-2023,saree,60.52,288.12,0.08,265.07
06-08-2021,shirt,123.7,307.43,0.42,178.31
28-05-2022,jacket,25.03,40.4,0.35,26.26
24-08-2022,shorts,171.62,248.83,0.18,204.04
07-11-2022,skirt,195.58,479.03,0.14,411.97
17-01-2022,shorts,107.61,180.78,0.17,150.05
12-01-2020,skirt,42.31,321.9,0.09,292.93
11-03-2020,blouse,115.15,380.22,0.15,323.19
14-04-2022,shorts,80.53,339.82,0.49,173.31
26-08-2020,blouse,55.92,267.34,0.5,133.67
17-06-2021,blouse,179.6,188.26,0.31,129.9
16-07-2020,jacket,111.99,228.56,0.24,173.71
29-02-2020,jeans,50.51,83.73,0.44,46.89
18-09-2023,jacket,110.48,171.49,0.08,157.77
03-06-2024,jacket,161.07,387.89,0.21,306.43
29-04-2021,skirt,46.43,278.89,0.2,223.11
12-05-2021,jeans,152.71,430.64,0.06,404.8
14-01-2023,trousers,32.48,115.4,0.14,99.24
28-05-2021,jacket,18.58,301.4,0.45,165.77
06-02-2024,saree,29.43,49.54,0.28,35.67
07-03-2020,jacket,140.76,187.84,0.3,131.49
19-07-2020,jeans,132.92,387.93,0.36,248.28
03-01-2024,jacket,14.99,281.12,0.14,241.76
23-05-2020,jeans,57.83,138.88,0.13,120.83
10-08-2020,blouse,73.83,207.07,0.39,126.31
19-02-2021,shirt,13.27,207.61,0.31,143.25
04-11-2022,dress,49.04,313.63,0.12,275.99
01-11-2023,skirt,195.28,334.13,0.11,297.38
16-03-2023,tshirt,76.67,171.15,0.49,87.29
01-08-2021,saree,142.48,250.45,0.16,210.38
30-09-2020,skirt,175.86,260.33,0.19,210.87
03-05-2022,saree,37.57,55.01,0.2,44.01
15-06-2021,jacket,143.19,268.73,0.48,139.74
25-01-2021,jacket,108.31,200.53,0.11,178.47
31-03-2024,jeans,171.82,197.38,0.3,138.17
28-11-2020,jacket,152.19,281.78,0.31,194.43
01-03-2024,skirt,64.61,105.14,0.06,98.83
13-05-2020,jacket,94.43,379.12,0.07,352.58
17-10-2021,jeans,150.76,261.64,0.36,167.45
06-05-2022,tshirt,192.92,355.98,0.28,256.31
17-06-2023,skirt,119.08,366.54,0.23,282.24
10-05-2021,dress,47.22,125.01,0.27,91.26
26-02-2022,trousers,176.77,397.59,0.16,333.98
05-09-2022,shorts,161.93,373.54,0.41,220.39
30-04-2023,jacket,157.73,346.44,0.34,228.65
18-10-2023,dress,184.77,321.95,0.26,238.24
23-01-2023,shorts,198.6,278.12,0.45,152.97
01-02-2021,jacket,153.23,190.1,0.11,169.19
11-03-2022,blouse,67.96,320.17,0.27,233.72
12-04-2022,shorts,84,339.62,0.2,271.7
20-05-2020,shirt,94.77,386.51,0.29,274.42
11-03-2020,skirt,183.08,450.58,0.47,238.81
21-10-2022,shirt,30.23,313.27,0.43,178.56
21-03-2021,jeans,133.9,373.66,0.4,224.2
31-08-2020,jeans,56.74,148.94,0.38,92.34
19-06-2023,jacket,52.82,171.19,0.34,112.99
21-01-2024,dress,70.49,304.35,0.36,194.78
19-03-2021,dress,184.59,249.72,0.34,164.82
26-08-2019,skirt,52.89,294.85,0.06,277.16
21-06-2023,jeans,18.78,153.32,0.12,134.92
01-08-2021,trousers,169.78,273.53,0.16,229.77
26-08-2019,jacket,58.02,208.42,0.23,160.48
01-11-2022,saree,107.06,330.45,0.05,313.93
21-01-2021,shorts,154.42,291.11,0.46,157.2
11-08-2019,skirt,77.64,300.21,0.2,240.17
22-10-2023,shirt,170.15,453.96,0.3,317.77
01-10-2023,shorts,187.14,479.12,0.45,263.52
22-10-2021,blouse,93.44,245.09,0.24,186.27
09-04-2024,shirt,20.84,262.99,0.21,207.76
16-01-2024,trousers,176.97,402.86,0.25,302.14
02-02-2022,trousers,168.29,177.87,0.3,124.51
04-09-2019,shorts,55.93,103.44,0.49,52.75
22-03-2022,saree,161.81,217.33,0.08,199.94
11-05-2020,blouse,65.12,162.8,0.17,135.12
31-12-2019,skirt,120.55,364.15,0.46,196.64
18-01-2021,skirt,62.93,333.54,0.19,270.17
16-08-2021,shorts,81.43,284.66,0.45,156.56
22-09-2021,trousers,122.07,156.57,0.15,133.08
14-01-2022,tshirt,69.76,292.58,0.11,260.4
17-01-2024,blouse,23.93,295.03,0.45,162.27
04-12-2020,blouse,124.98,281.27,0.44,157.51
24-06-2021,shirt,38.35,226.15,0.05,214.84
16-09-2019,jeans,57.53,133.29,0.25,99.97
18-03-2020,trousers,68.31,294.3,0.2,235.44
10-12-2021,dress,78.92,215.83,0.31,148.92
23-11-2022,jeans,147.07,254.94,0.13,221.8
06-05-2022,dress,166.53,366.5,0.41,216.24
10-05-2024,tshirt,141.91,265.04,0.24,201.43
28-10-2022,shorts,171.72,356.34,0.27,260.13
06-08-2022,skirt,95.7,224.46,0.29,159.37
02-03-2021,saree,110.49,380.05,0.34,250.83
15-07-2021,shirt,135.4,295.18,0.05,280.42
26-12-2022,shirt,30.87,62.84,0.34,41.47
14-11-2021,trousers,195.49,277.97,0.34,183.46
13-11-2023,jeans,45.98,170.86,0.21,134.98
18-12-2019,shorts,46.45,310.06,0.12,272.85
21-02-2023,shorts,92.16,306.48,0.45,168.56
19-01-2020,blouse,167.15,249.02,0.24,189.26
06-01-2020,dress,60.22,140.4,0.48,73.01
17-12-2023,skirt,168.81,320.41,0.35,208.27
02-09-2019,tshirt,158.68,213.46,0.34,140.88
09-09-2022,saree,63.81,253.38,0.05,240.71
01-08-2023,trousers,64.01,124.38,0.12,109.45
04-10-2019,blouse,150.23,412.79,0.49,210.52
03-09-2020,shirt,108.83,205.64,0.41,121.33
26-10-2019,saree,91.78,349.56,0.33,234.21
29-09-2022,skirt,33.14,166.97,0.37,105.19
02-08-2020,saree,118.94,387.61,0.26,286.83
08-07-2020,dress,105.51,207.72,0.49,105.94
14-09-2023,dress,199.03,401.49,0.41,236.88
08-08-2022,skirt,153.41,251.56,0.41,148.42
22-10-2019,jeans,27.2,133.02,0.29,94.44
18-10-2023,jacket,94.87,114.81,0.37,72.33
17-07-2019,dress,78.21,240.79,0.09,219.12
11-06-2020,saree,169.46,299.59,0.19,242.67
17-10-2020,skirt,21.43,62.04,0.2,49.63
12-04-2021,saree,146.72,227.06,0.16,190.73
07-03-2020,jeans,77.62,342.69,0.49,174.77
02-04-2021,shirt,147.47,270.91,0.15,230.27
30-10-2023,blouse,183.21,354.45,0.21,280.02
28-07-2021,skirt,182.26,316.61,0.14,272.28
18-01-2021,skirt,104.19,388.33,0.22,302.9
26-05-2020,trousers,12.2,103.95,0.14,89.4
23-06-2024,skirt,93.99,219.72,0.37,138.42
27-11-2020,blouse,127.32,393.98,0.43,224.57
09-03-2022,saree,185.85,251.76,0.27,183.78
03-03-2024,shirt,176.38,370.44,0.32,251.9
07-07-2020,jacket,191.55,451.84,0.25,338.88
30-04-2020,shirt,60.82,116.08,0.36,74.29
16-04-2022,saree,103.16,212.92,0.17,176.72
24-06-2024,shirt,117.86,307.69,0.17,255.38
01-03-2023,trousers,116.03,322.68,0.39,196.83
01-03-2024,shirt,59,243.71,0.17,202.28
11-12-2020,tshirt,16.27,257.72,0.47,136.59
24-03-2020,shirt,134.06,328.46,0.08,302.18
20-08-2023,blouse,116.06,186.24,0.06,175.07
23-05-2020,saree,50.47,260.84,0.48,135.64
08-01-2024,saree,159.76,279.85,0.43,159.51
14-02-2022,blouse,10.14,272.02,0.49,138.73
16-06-2023,jeans,166.42,251.99,0.34,166.31
11-01-2020,tshirt,34.53,133.08,0.15,113.12
10-03-2023,shirt,11.39,143.8,0.21,113.6
16-09-2023,saree,24.82,180.17,0.24,136.93
02-07-2024,saree,37.4,65.06,0.45,35.78
04-02-2021,jeans,83.1,341.39,0.17,283.35
02-05-2022,jacket,31.59,61.81,0.23,47.59
27-10-2022,dress,131.81,421.64,0.07,392.13
16-06-2022,shirt,176.56,376.86,0.48,195.97
09-09-2020,dress,132.74,166.65,0.06,156.65
16-04-2022,trousers,137.86,313.39,0.1,282.05
25-12-2023,saree,165,408.21,0.38,253.09
28-09-2022,tshirt,57.64,168.1,0.22,131.12
29-09-2020,jeans,69.58,91.74,0.41,54.13
01-04-2024,jeans,90.6,246.77,0.4,148.06
21-06-2022,tshirt,123.8,138.25,0.05,131.34
08-11-2020,shorts,146.59,228.16,0.45,125.49
11-06-2023,trousers,179.39,439.44,0.37,276.85
27-08-2022,trousers,163.13,447.66,0.09,407.37
22-04-2020,skirt,20.07,146.08,0.21,115.4
17-06-2021,jacket,20.82,314.08,0.47,166.46
11-01-2022,shirt,67.21,296.01,0.49,150.97
25-11-2023,shirt,49.12,303.06,0.23,233.36
04-09-2023,blouse,52.93,75.41,0.42,43.74
16-02-2024,shirt,127.93,306.36,0.3,214.45
02-02-2022,saree,185,216.46,0.2,173.17
19-11-2019,jacket,65.53,131.59,0.41,77.64
19-05-2021,shirt,135.15,194.27,0.22,151.53
20-11-2023,shorts,70.72,145.9,0.31,100.67
27-02-2020,trousers,167.32,234.37,0.25,175.78
17-01-2024,trousers,169.01,421.49,0.29,299.26
08-01-2023,trousers,12.71,160.41,0.39,97.85
02-10-2022,saree,49.47,340.54,0.34,224.76
06-07-2022,trousers,107.98,231.35,0.35,150.38
13-12-2023,blouse,196.78,221.95,0.33,148.71
21-05-2021,saree,170.13,183.5,0.13,159.65
21-02-2020,skirt,95.29,371.46,0.35,241.45
11-11-2020,jeans,133.44,336.32,0.12,295.96
22-09-2022,shirt,44.75,88.05,0.16,73.96
23-07-2022,saree,59.28,213.15,0.38,132.15
08-02-2024,skirt,198.11,402.54,0.25,301.91
15-04-2020,saree,20.09,298.72,0.19,241.96
18-10-2020,dress,94.05,314.42,0.43,179.22
01-07-2020,blouse,68.8,296.34,0.08,272.63
29-07-2023,jacket,185.16,480.18,0.08,441.77
13-10-2020,blouse,16.81,158.88,0.12,139.81
18-11-2023,dress,14.84,42.15,0.25,31.61
10-02-2021,shorts,97.52,304.91,0.43,173.8
07-10-2021,saree,171.8,198.87,0.4,119.32
15-10-2023,shirt,171.67,375.54,0.12,330.48
05-08-2020,blouse,191.04,307.86,0.14,264.76
24-06-2022,jacket,129.4,282.53,0.22,220.37
28-06-2024,saree,31.13,186.88,0.46,100.92
02-02-2021,jacket,97.52,266.89,0.32,181.49
09-12-2021,blouse,146.52,310.12,0.36,198.48
28-12-2023,trousers,139.06,220.66,0.3,154.46
29-09-2020,blouse,192.51,282,0.21,222.78
16-02-2020,jacket,21.17,247.23,0.08,227.45
07-12-2022,dress,97.67,197.45,0.17,163.88
06-04-2021,saree,108.89,153.53,0.33,102.87
20-01-2021,dress,56.74,92.91,0.3,65.04
22-05-2022,shorts,120.66,181.69,0.31,125.37
27-01-2024,blouse,43.95,142.08,0.06,133.56
16-10-2023,skirt,101.77,192.81,0.45,106.05
08-08-2021,trousers,34.5,83.83,0.3,58.68
20-11-2022,shirt,98.35,236.2,0.27,172.43
17-04-2020,jeans,135.13,278.85,0.1,250.97
23-04-2021,trousers,194.73,217.62,0.47,115.34
22-09-2019,shirt,144.33,174.18,0.34,114.96
03-02-2024,jeans,163.89,239.9,0.21,189.52
09-04-2024,shorts,27.92,309.42,0.14,266.1
24-01-2020,jacket,13.68,176.84,0.26,130.86
13-05-2024,skirt,180.01,268.1,0.2,214.48
01-12-2020,skirt,178.89,475.7,0.37,299.69
24-06-2021,dress,174.88,298.39,0.49,152.18
30-12-2020,jacket,194.29,363.64,0.13,316.37
24-09-2021,trousers,127.49,298.5,0.05,283.58
07-07-2023,shorts,22.51,170.19,0.23,131.05
10-12-2019,blouse,178.86,447.6,0.07,416.27
07-02-2022,jeans,130.7,208.71,0.12,183.66
11-05-2020,trousers,137.73,319.62,0.43,182.18
05-09-2022,jacket,24.89,317.52,0.12,279.42
05-06-2022,skirt,51.8,77.87,0.4,46.72
25-04-2020,trousers,26.69,129.54,0.09,117.88
08-09-2020,jeans,89.13,142.35,0.08,130.96
04-07-2024,shirt,138.36,266.62,0.25,199.96
30-07-2022,blouse,76.71,213.44,0.25,160.08
21-07-2021,shirt,127.06,282.1,0.25,211.58
23-10-2019,jacket,135.63,297.18,0.28,213.97
28-02-2023,blouse,131.97,222.04,0.28,159.87
15-10-2021,tshirt,11.85,269.54,0.47,142.86
01-02-2024,blouse,63.88,130.99,0.44,73.35
05-11-2020,dress,89.33,288.96,0.2,231.17
11-07-2021,blouse,185.31,319.32,0.27,233.1
18-09-2023,shorts,122.23,365.83,0.28,263.4
25-06-2023,shorts,126.91,373.11,0.33,249.98
26-10-2022,saree,71.67,204.89,0.48,106.54
10-02-2022,jacket,36.02,182.28,0.41,107.55
13-09-2022,trousers,115.51,194.6,0.12,171.25
05-01-2024,shirt,28.25,41.38,0.27,30.21
09-10-2023,jeans,60.6,339.79,0.06,319.4
27-02-2022,shirt,106.24,291.51,0.1,262.36
07-09-2022,skirt,20.63,111.01,0.36,71.05
30-04-2020,jeans,180.38,414.77,0.16,348.41
30-11-2023,blouse,154.82,425.38,0.09,387.1
13-11-2023,skirt,117.12,232.85,0.19,188.61
06-04-2021,tshirt,21.43,213.96,0.42,124.1
22-12-2019,tshirt,69.6,305.5,0.26,226.07
27-02-2023,tshirt,154.88,417.25,0.27,304.59
26-03-2022,jeans,66.05,95.63,0.18,78.42
26-08-2022,blouse,73.94,232.6,0.47,123.28
21-08-2021,tshirt,49.57,113.05,0.41,66.7
05-12-2019,shirt,61.63,243.54,0.15,207.01
27-06-2024,dress,150.85,406.48,0.4,243.89
14-01-2024,trousers,64.58,163.63,0.18,134.18
29-03-2020,skirt,195.22,478.62,0.18,392.47
02-05-2022,skirt,55.14,349.25,0.08,321.31
24-08-2022,saree,102.09,234.23,0.45,128.83
17-04-2022,saree,168.58,332.84,0.47,176.41
17-09-2022,dress,179.07,460.53,0.06,432.9
08-10-2019,dress,95.21,299.57,0.37,188.73
02-04-2022,blouse,93.81,150.13,0.42,87.08
19-03-2022,shorts,52.61,340.79,0.07,316.93
26-09-2023,trousers,168.03,307.29,0.41,181.3
06-09-2020,skirt,20.61,194.23,0.12,170.92
12-03-2023,trousers,194.48,379.35,0.18,311.07
12-05-2024,trousers,109.31,140.42,0.34,92.68
04-01-2021,jeans,16.63,221.65,0.25,166.24
16-10-2019,saree,178.7,239.39,0.15,203.48
02-10-2022,blouse,42.33,333.14,0.49,169.9
28-09-2022,skirt,66.69,254.94,0.24,193.75
16-02-2020,shorts,63.88,84.84,0.07,78.9
12-02-2020,skirt,97.4,291.91,0.08,268.56
30-03-2020,jeans,84.98,256.01,0.21,202.25
02-02-2020,tshirt,101.49,281.85,0.41,166.29
15-02-2020,skirt,158,322.03,0.46,173.9
23-01-2020,shirt,86.2,122.28,0.08,112.5
21-11-2022,skirt,21.81,125.77,0.17,104.39
14-08-2023,blouse,84.04,211.11,0.29,149.89
14-09-2023,shorts,184,249.88,0.47,132.44
08-09-2020,blouse,144.71,196.13,0.5,98.06
04-11-2021,trousers,117.62,391.09,0.11,348.07
05-03-2021,dress,57.95,332.82,0.48,173.07
10-06-2020,trousers,101.31,261.79,0.31,180.64
06-10-2022,blouse,43.38,334.83,0.35,217.64
21-06-2024,shirt,75.69,223.13,0.35,145.03
16-11-2021,dress,140.32,324.58,0.2,259.66
01-10-2019,jacket,110.97,211.13,0.31,145.68
04-10-2022,jeans,150.16,345.56,0.25,259.17
10-04-2024,saree,75.52,295.32,0.34,194.91
17-10-2019,dress,182.63,212.94,0.35,138.41
22-09-2023,blouse,35.5,106.58,0.08,98.05
21-04-2022,blouse,99.31,126.5,0.44,70.84
11-11-2020,skirt,109.68,286.09,0.46,154.49
31-01-2021,tshirt,165.15,194.3,0.1,174.87
27-09-2022,shorts,35.87,165.12,0.3,115.58
05-09-2021,skirt,166.48,379.36,0.22,295.9
02-10-2023,dress,85.18,164.06,0.28,118.12
07-10-2020,trousers,37.73,103.43,0.45,56.89
10-01-2021,jeans,36.52,175.31,0.36,112.2
26-07-2019,jeans,87.73,260.67,0.15,221.57
23-11-2019,trousers,171.86,375.6,0.41,221.6
12-05-2020,dress,106.28,146.82,0.12,129.2
11-06-2024,blouse,75.88,350.46,0.42,203.27
11-09-2021,saree,153.25,339,0.08,311.88
26-02-2020,shirt,74.8,275.76,0.47,146.15
09-10-2023,jacket,153.94,392.75,0.06,369.18
05-04-2021,shirt,192.74,238.01,0.21,188.03
03-02-2021,saree,156.16,236.34,0.13,205.62
08-07-2024,dress,104.36,114.33,0.47,60.59
14-01-2022,skirt,164.47,412.56,0.42,239.28
24-06-2022,shirt,63.56,113.83,0.33,76.27
16-02-2022,skirt,96.96,390.4,0.1,351.36
26-07-2021,shirt,191.55,385.3,0.41,227.33
25-01-2023,dress,100.53,399.57,0.42,231.75
06-10-2019,dress,147.92,167.28,0.4,100.37
07-02-2024,skirt,62.52,198.32,0.46,107.09
07-12-2020,shirt,51.72,213.98,0.14,184.02
24-07-2019,tshirt,84.64,229.74,0.47,121.76
10-09-2021,trousers,139.68,403.21,0.14,346.76
16-07-2019,jacket,188.07,438.41,0.18,359.5
14-03-2020,dress,140.51,192.37,0.43,109.65
08-08-2022,shorts,135.04,222.09,0.48,115.49
24-06-2022,shirt,171.69,181.72,0.21,143.56
31-03-2023,shirt,79.03,190.65,0.33,127.74
14-02-2022,trousers,95.23,358.62,0.43,204.41
27-04-2024,tshirt,169.14,465.87,0.21,368.04
26-05-2023,blouse,114.13,283.07,0.4,169.84
03-03-2020,saree,158.73,187.27,0.26,138.58
13-01-2024,jacket,161.81,354.64,0.36,226.97
10-07-2022,saree,145.25,414.56,0.28,298.48
29-08-2019,saree,163.66,313.68,0.05,298
27-11-2022,trousers,39.9,71.41,0.24,54.27
28-03-2022,dress,125.97,279.12,0.24,212.13
03-11-2020,shirt,94.18,259.02,0.32,176.13
20-06-2021,skirt,77.72,336.72,0.43,191.93
05-02-2020,skirt,92.89,285.17,0.21,225.28
02-06-2021,jacket,168.05,223.73,0.12,196.88
09-03-2023,tshirt,121.32,170.52,0.39,104.02
06-08-2020,saree,195.28,461.42,0.45,253.78
03-11-2019,skirt,121.45,316.36,0.28,227.78
29-12-2019,shirt,62.74,344.52,0.43,196.38
13-09-2022,dress,178.47,283.98,0.32,193.11
21-02-2024,saree,65.01,176.48,0.45,97.06
07-09-2023,saree,99.68,198.07,0.1,178.26
29-09-2021,skirt,43.2,204.68,0.48,106.43
23-12-2020,trousers,68.38,270.94,0.11,241.14
05-07-2023,dress,120.56,151.34,0.24,115.02
02-01-2024,jacket,169.59,303.75,0.35,197.44
16-04-2021,saree,76.39,291.27,0.45,160.2
21-10-2021,saree,16.9,286.59,0.27,209.21
15-12-2020,blouse,58.04,144.45,0.33,96.78
07-10-2023,dress,169.68,442.22,0.49,225.53
19-06-2020,saree,33.26,60.25,0.42,34.95
04-08-2019,tshirt,28.47,68.25,0.48,35.49
07-02-2022,saree,20.88,126.41,0.49,64.47
04-07-2024,shirt,108.62,163.46,0.25,122.6
06-12-2020,shorts,124.47,409.06,0.31,282.25
11-12-2021,tshirt,166.32,186.13,0.18,152.63
03-11-2023,jacket,113.93,192.83,0.43,109.91
19-01-2020,trousers,50.3,191.74,0.4,115.04
23-03-2020,skirt,188.54,439.27,0.06,412.91
01-01-2023,jeans,100.6,237.6,0.4,142.56
15-04-2021,shorts,191.84,482.17,0.16,405.02
03-08-2020,blouse,32.89,138.18,0.2,110.54
05-08-2022,dress,145.49,444.48,0.1,400.03
03-12-2021,trousers,102.19,274.14,0.47,145.29
01-08-2022,jacket,105.98,125.54,0.24,95.41
04-07-2021,tshirt,30.1,296.11,0.18,242.81
22-06-2023,skirt,142.71,429.7,0.48,223.44
08-05-2023,dress,184.83,309.26,0.25,231.94
24-09-2022,jeans,117.59,280.82,0.09,255.55
19-09-2020,shirt,163.85,381,0.46,205.74
17-05-2023,shorts,134.46,237.79,0.37,149.81
11-12-2022,blouse,64.42,227.92,0.12,200.57
12-05-2020,saree,189.87,270.63,0.14,232.74
